211001;Unité Piquet;00.00;23.08.2024;23.08.2024
211001;Vacances;35.00;23.08.2024;23.08.2024
219001;Heures BAL;55.07;23.08.2024;23.08.2024
219001;Heures SUP;00.00;23.08.2024;23.08.2024
219001;Pont;16.77;23.08.2024;23.08.2024
219001;Unité Piquet;00.00;23.08.2024;23.08.2024
219001;Vacances;5.00;23.08.2024;23.08.2024
219002;Heures BAL;53.80;23.08.2024;23.08.2024
219002;Heures SUP;04.98;23.08.2024;23.08.2024
219002;Pont;11.87;23.08.2024;23.08.2024
219002;Unité Piquet;00.00;23.08.2024;23.08.2024
219002;Vacances;7.00;23.08.2024;23.08.2024
231001;Heures BAL;63.88;23.08.2024;23.08.2024
231001;Heures SUP;14.35;23.08.2024;23.08.2024
231001;Pont;19.60;23.08.2024;23.08.2024
231001;Unité Piquet;00.00;23.08.2024;23.08.2024
231001;Vacances;3.00;23.08.2024;23.08.2024
234002;Heures BAL;68.98;23.08.2024;23.08.2024
234002;Heures SUP;01.72;23.08.2024;23.08.2024
234002;Pont;20.60;23.08.2024;23.08.2024
234002;Unité Piquet;00.00;23.08.2024;23.08.2024
234002;Vacances;11.00;23.08.2024;23.08.2024
239001;Heures BAL;01.63;23.08.2024;23.08.2024
239001;Heures SUP;00.93;23.08.2024;23.08.2024
239001;Pont;27.80;23.08.2024;23.08.2024
239001;Unité Piquet;00.00;23.08.2024;23.08.2024
239001;Vacances;9.00;23.08.2024;23.08.2024
250001;Heures BAL;00.00;23.08.2024;23.08.2024
250001;Heures SUP;00.00;23.08.2024;23.08.2024
250001;Pont;00.00;23.08.2024;23.08.2024
250001;Unité Piquet;00.00;23.08.2024;23.08.2024
250001;Vacances;0.00;23.08.2024;23.08.2024
251001;Heures BAL;66.38;23.08.2024;23.08.2024
251001;Heures SUP;49.87;23.08.2024;23.08.2024
251001;Pont;21.40;23.08.2024;23.08.2024
251001;Unité Piquet;00.00;23.08.2024;23.08.2024
251001;Vacances;26.50;23.08.2024;23.08.2024
251006;Heures BAL;-05.83;23.08.2024;23.08.2024
251006;Heures SUP;41.25;23.08.2024;23.08.2024
251006;Pont;22.20;23.08.2024;23.08.2024
251006;Unité Piquet;00.00;23.08.2024;23.08.2024
251006;Vacances;20.00;23.08.2024;23.08.2024
252001;Heures BAL;45.87;23.08.2024;23.08.2024
252001;Heures SUP;00.00;23.08.2024;23.08.2024
252001;Pont;22.40;23.08.2024;23.08.2024
252001;Unité Piquet;00.00;23.08.2024;23.08.2024
252001;Vacances;26.50;23.08.2024;23.08.2024
253001;Heures BAL;164.42;23.08.2024;23.08.2024
253001;Heures SUP;48.28;23.08.2024;23.08.2024
253001;Pont;20.20;23.08.2024;23.08.2024
253001;Unité Piquet;00.00;23.08.2024;23.08.2024
253001;Vacances;11.00;23.08.2024;23.08.2024
253004;Heures BAL;48.78;23.08.2024;23.08.2024
253004;Heures SUP;00.10;23.08.2024;23.08.2024
253004;Pont;19.80;23.08.2024;23.08.2024
253004;Unité Piquet;47.50;23.08.2024;23.08.2024
253004;Vacances;12.00;23.08.2024;23.08.2024
254002;Heures BAL;133.48;23.08.2024;23.08.2024
254002;Heures SUP;58.58;23.08.2024;23.08.2024
254002;Pont;21.60;23.08.2024;23.08.2024
254002;Unité Piquet;00.00;23.08.2024;23.08.2024
254002;Vacances;24.00;23.08.2024;23.08.2024
254004;Heures BAL;00.35;23.08.2024;23.08.2024
254004;Heures SUP;20.30;23.08.2024;23.08.2024
254004;Pont;16.43;23.08.2024;23.08.2024
254004;Unité Piquet;00.00;23.08.2024;23.08.2024
254004;Vacances;10.00;23.08.2024;23.08.2024
254009;Heures BAL;44.58;23.08.2024;23.08.2024
254009;Heures SUP;68.85;23.08.2024;23.08.2024
254009;Pont;21.60;23.08.2024;23.08.2024
254009;Unité Piquet;00.00;23.08.2024;23.08.2024
254009;Vacances;14.00;23.08.2024;23.08.2024
254010;Heures BAL;06.28;23.08.2024;23.08.2024
254010;Heures SUP;00.57;23.08.2024;23.08.2024
254010;Pont;20.40;23.08.2024;23.08.2024
254010;Unité Piquet;00.00;23.08.2024;23.08.2024
254010;Vacances;5.50;23.08.2024;23.08.2024
255002;Heures BAL;23.35;23.08.2024;23.08.2024
255002;Heures SUP;56.63;23.08.2024;23.08.2024
255002;Pont;24.00;23.08.2024;23.08.2024
255002;Unité Piquet;00.00;23.08.2024;23.08.2024
255002;Vacances;36.00;23.08.2024;23.08.2024
256003;Heures BAL;146.03;23.08.2024;23.08.2024
256003;Heures SUP;38.87;23.08.2024;23.08.2024
256003;Pont;22.60;23.08.2024;23.08.2024
256003;Unité Piquet;54.00;23.08.2024;23.08.2024
256003;Vacances;22.00;23.08.2024;23.08.2024
257002;Heures BAL;-12.03;23.08.2024;23.08.2024
257002;Heures SUP;00.18;23.08.2024;23.08.2024
257002;Pont;22.20;23.08.2024;23.08.2024
257002;Unité Piquet;00.00;23.08.2024;23.08.2024
257002;Vacances;19.50;23.08.2024;23.08.2024
259002;Heures BAL;00.00;23.08.2024;23.08.2024
259002;Heures SUP;00.00;23.08.2024;23.08.2024
259002;Pont;00.00;23.08.2024;23.08.2024
259002;Unité Piquet;00.00;23.08.2024;23.08.2024
259002;Vacances;17.00;23.08.2024;23.08.2024
261004;Heures BAL;30.37;23.08.2024;23.08.2024
261004;Heures SUP;13.05;23.08.2024;23.08.2024
261004;Pont;17.10;23.08.2024;23.08.2024
261004;Unité Piquet;00.00;23.08.2024;23.08.2024
261004;Vacances;13.00;23.08.2024;23.08.2024
261005;Heures BAL;32.00;23.08.2024;23.08.2024
261005;Heures SUP;04.25;23.08.2024;23.08.2024
261005;Pont;19.80;23.08.2024;23.08.2024
261005;Unité Piquet;00.00;23.08.2024;23.08.2024
261005;Vacances;8.50;23.08.2024;23.08.2024
261006;Heures BAL;111.33;23.08.2024;23.08.2024
261006;Heures SUP;06.27;23.08.2024;23.08.2024
261006;Pont;21.60;23.08.2024;23.08.2024
261006;Unité Piquet;00.00;23.08.2024;23.08.2024
261006;Vacances;19.00;23.08.2024;23.08.2024
263002;Heures BAL;108.87;23.08.2024;23.08.2024
263002;Heures SUP;00.00;23.08.2024;23.08.2024
263002;Pont;17.80;23.08.2024;23.08.2024
263002;Unité Piquet;00.00;23.08.2024;23.08.2024
263002;Vacances;5.00;23.08.2024;23.08.2024
264002;Heures BAL;-02.90;23.08.2024;23.08.2024
264002;Heures SUP;15.98;23.08.2024;23.08.2024
264002;Pont;19.60;23.08.2024;23.08.2024
264002;Unité Piquet;00.00;23.08.2024;23.08.2024
264002;Vacances;12.00;23.08.2024;23.08.2024
264003;Heures BAL;00.00;23.08.2024;23.08.2024
264003;Heures SUP;00.00;23.08.2024;23.08.2024
264003;Pont;00.00;23.08.2024;23.08.2024
264003;Unité Piquet;00.00;23.08.2024;23.08.2024
264003;Vacances;14.00;23.08.2024;23.08.2024
265001;Heures BAL;02.07;23.08.2024;23.08.2024
265001;Heures SUP;00.00;23.08.2024;23.08.2024
265001;Pont;20.00;23.08.2024;23.08.2024
265001;Unité Piquet;00.00;23.08.2024;23.08.2024
265001;Vacances;10.00;23.08.2024;23.08.2024
265002;Heures BAL;-54.55;23.08.2024;23.08.2024
265002;Heures SUP;10.75;23.08.2024;23.08.2024
265002;Pont;09.42;23.08.2024;23.08.2024
265002;Unité Piquet;00.00;23.08.2024;23.08.2024
265002;Vacances;15.00;23.08.2024;23.08.2024
266004;Heures BAL;152.78;23.08.2024;23.08.2024
266004;Heures SUP;02.80;23.08.2024;23.08.2024
266004;Pont;18.60;23.08.2024;23.08.2024
266004;Unité Piquet;00.00;23.08.2024;23.08.2024
266004;Vacances;1.50;23.08.2024;23.08.2024
